algorithm,dataset,rmse_test,log_mse_test,r2_test,model_size,training time (s)
*Operon,1027_ESL,0.5404953580729639,0.25629606868984045,0.8576746612098946,49.5,515.7132332324982
*Operon,1028_SWD,0.6354995249321748,0.3392253335047379,0.3532544177316699,50.0,926.0648783445358
*Operon,1029_LEV,0.6419604497894609,0.34508731935077985,0.5467021204389362,51.0,933.0587440729141
*Operon,1030_ERA,1.560827852635109,1.234361432718403,0.379381007252394,49.0,872.4678084850311
*Operon,1089_USCrime,27.305902287313092,6.615546040660736,0.5419437242472755,50.0,159.75136530399323
*Operon,1096_FacultySalaries,0.981626903565618,0.6747751321775665,0.9522184010805579,47.0,172.1914061307907
*Operon,1191_BNG_pbc,893.9751013392239,13.59135709913319,0.3427196082496246,95.0,16127.033860206604
*Operon,1193_BNG_lowbwt,460.26042626752303,12.263589667228013,0.5965022148046779,90.0,17160.015640378
*Operon,1196_BNG_pharynx,300.91799432516945,11.413686610415025,0.48135312743891184,92.0,18878.299521803856
*Operon,1199_BNG_echoMonths,11.739800104069495,4.933199066758318,0.44781941415566123,48.0,11363.589688658714
*Operon,1201_BNG_breastTumor,9.800107195534478,4.5751449157201085,0.10665603447576905,87.0,14487.92595422268
*Operon,1203_BNG_pwLinear,2.8024040563303867,2.1808093025709905,0.6067651490931354,98.0,19574.682223200798
*Operon,1595_poker,0.486551072354253,0.21247237308832237,0.6012674226747076,85.5,14887.528845787048
*Operon,192_vineyard,3.569034675040053,2.6201663353604494,0.06256114412169195,45.0,173.00027906894684
*Operon,195_auto_price,2331.033537952937,15.508134237492959,0.8204911085859966,47.0,259.07541275024414
*Operon,197_cpu_act,2.544698604844615,2.0116298013334335,0.9809323884317824,102.0,11424.774275064468
*Operon,201_pol,11.040451253683425,4.8113023721082815,0.9301418971442339,92.0,15811.33362543583
*Operon,207_autoPrice,2331.033537952937,15.508134237492959,0.8204911085859966,47.0,265.62473118305206
*Operon,210_cloud,0.5419356001000516,0.25750184253565706,0.6962201982878493,47.0,212.28630709648132
*Operon,215_2dplanes,0.9977633188513338,0.6909105012793337,0.9482784981301237,52.5,12841.346159815788
*Operon,218_house_8L,33282.96107186746,20.825601731887517,0.6224415215949393,48.0,13975.495266914368
*Operon,225_puma8NH,3.1428820793981087,2.386715535867132,0.6845753964017924,46.0,6538.8997638225555
*Operon,227_cpu_small,3.0969138636777562,2.3599928265494245,0.97219031688612,94.0,12027.481977820396
*Operon,228_elusage,14.702005284302208,5.380583566796427,0.5747241349726822,43.0,183.4725785255432
*Operon,229_pwLinear,1.5435913406545254,1.2186665880714445,0.8833998513937923,48.0,283.45105600357056
*Operon,230_machine_cpu,82.66917205704031,8.829839840730784,0.6846133940938758,49.0,293.80266547203064
*Operon,294_satellite_image,0.8796072726919099,0.573072808518234,0.8411896248236057,94.0,8911.16200184822
*Operon,344_mv,0.0936559702377229,0.008733195157970032,0.9999197264547515,93.0,18048.661007881165
*Operon,4544_GeographicalOriginalofMusic,0.45818853787335656,0.19056807414139534,0.7838739032425754,51.0,939.2921832799911
*Operon,485_analcatdata_vehicle,238.7151678317443,10.95055969798251,-0.09408766152709624,51.0,196.31475913524628
*Operon,503_wind,3.0889261568127884,2.355316509001813,0.7828504794364932,70.0,6669.625009775162
*Operon,505_tecator,0.7488646810404623,0.44519742787476485,0.997351969037003,51.0,326.37229895591736
*Operon,519_vinnie,1.7058055692171445,1.3634792239618947,0.6937762775999339,47.0,423.64041578769684
*Operon,522_pm10,0.7902308132070591,0.4851783696075858,0.20880624663119646,47.0,531.9773081541061
*Operon,523_analcatdata_neavote,1.0688695865065112,0.7619650601173823,0.9192573058086578,39.0,173.6836963891983
*Operon,527_analcatdata_election2000,46.45727696309137,7.6775294554586235,0.9999994894078896,49.5,174.3131914138794
*Operon,529_pollen,1.4431633734232672,1.1258124936079283,0.7842472106428033,49.0,3255.5517292022705
*Operon,537_houses,58932.40322209437,21.968292716212936,0.7405278669609922,93.0,17779.403923153877
*Operon,542_pollution,61.62795670510392,8.242494481864332,-0.3587226655102316,51.0,193.58717346191406
*Operon,547_no2,0.5130307609089633,0.2336486285751163,0.5270123712730916,47.5,576.0591510534286
*Operon,556_analcatdata_apnea2,1147.8514650390687,14.09129512428465,0.8568151016916503,47.5,401.8383674621582
*Operon,557_analcatdata_apnea1,1106.120330906773,14.017228766230339,0.8843119543794294,48.0,415.40703570842743
*Operon,560_bodyfat,0.46930360518531616,0.19905237437389997,0.9973600033760279,47.0,368.7563214302063
*Operon,561_cpu,13.609758059666076,5.226958382537492,0.9929264016487026,48.0,296.4580808877945
*Operon,562_cpu_small,3.0969138636777562,2.3599928265494245,0.97219031688612,94.0,12254.583204388618
*Operon,564_fried,0.9981718471779463,0.6913190287576134,0.9602247572910736,93.0,18481.962938308716
*Operon,573_cpu_act,2.544698604844615,2.0116298013334335,0.9809323884317824,102.0,10822.59281718731
*Operon,574_house_16H,39539.639936911386,21.170117981406605,0.4339124073220893,91.0,17052.781091213226
*Operon,579_fri_c0_250_5,0.23039355662821345,0.05172033458191382,0.9442504300022947,47.0,344.5569096803665
*Operon,581_fri_c3_500_25,0.16323043731545642,0.026295401258774352,0.9709847006879477,87.0,664.4378564357758
*Operon,582_fri_c1_500_25,0.1644619222867046,0.026688399080234897,0.9716802149542587,90.0,665.4293167591095
*Operon,583_fri_c1_1000_50,0.14610240033908903,0.0211212784589879,0.9778432729096516,89.0,1219.0617281198502
*Operon,584_fri_c4_500_25,0.15821932666846955,0.024725153847654092,0.9736125169149559,88.0,649.8040027618408
*Operon,586_fri_c3_1000_25,0.14412700725876346,0.02055978589431587,0.9789865415988686,91.0,1405.024169921875
*Operon,588_fri_c4_1000_100,0.16848187968530334,0.027990722750462587,0.9702240457489507,84.0,1120.884262561798
*Operon,589_fri_c2_1000_25,0.17469149828737415,0.03006073409140087,0.9688888196575789,91.0,1374.186039686203
*Operon,590_fri_c0_1000_50,0.20334097634820855,0.040515598141431255,0.9565843772350406,92.5,1232.9619971513748
*Operon,591_fri_c1_100_10,0.35808130418479656,0.12064313757978118,0.8953800924275763,45.0,218.07799470424652
*Operon,592_fri_c4_1000_25,0.17192211171709476,0.02912881903265843,0.9729767026261715,89.0,1255.2839496135712
*Operon,593_fri_c1_1000_10,0.14061978689052693,0.019580960048572512,0.9804956809979738,90.0,1301.4261883497238
*Operon,594_fri_c2_100_5,0.25241701358704427,0.0617668856535253,0.9336082913359047,47.0,209.70078825950623
*Operon,595_fri_c0_1000_10,0.21931665620399524,0.046978806258856275,0.9497861634818632,91.0,1183.8521498441696
*Operon,596_fri_c2_250_5,0.30120691608024497,0.0868431686134182,0.9071981864619294,45.0,340.608704328537
*Operon,597_fri_c2_500_5,0.14879934139765735,0.021899685755158962,0.9770587947411311,90.5,689.820854306221
*Operon,598_fri_c0_1000_25,0.20614312263301796,0.041616866054693516,0.9557157268752842,68.5,1143.3627625703812
*Operon,599_fri_c2_1000_5,0.13701360432986873,0.018598694793002444,0.9775053541100994,91.5,1324.068243265152
*Operon,601_fri_c1_250_5,0.2138187398338371,0.044704164501345754,0.9539692854067598,46.0,336.70777797698975
*Operon,602_fri_c3_250_10,0.24708264340144107,0.05925882617286292,0.9522867828544723,46.0,343.85227942466736
*Operon,603_fri_c0_250_50,0.25286069911374515,0.06197761966077454,0.9274148506500451,49.0,334.9247373342514
*Operon,604_fri_c4_500_10,0.16459479480648545,0.026730969316749113,0.9725665869474316,86.0,632.5816850662231
*Operon,605_fri_c2_250_25,0.28587823436338516,0.07855825091973392,0.9188292103648943,46.0,352.916899561882
*Operon,606_fri_c2_1000_10,0.16126066256010513,0.025672621287695294,0.9742281942992638,93.0,1333.1288270950317
*Operon,607_fri_c4_1000_50,0.15556880905166295,0.023913435305458204,0.9768811610202889,90.0,1199.6288619041443
*Operon,608_fri_c3_1000_10,0.1501378439424808,0.022291069909609856,0.976601105701089,90.0,1452.1125264167786
*Operon,609_fri_c0_1000_5,0.21458023967090753,0.0450160791255492,0.9550148323208802,50.0,963.7257959842682
*Operon,611_fri_c3_100_5,0.2453744366975583,0.05846569459481795,0.9136686043587081,45.0,211.70658338069916
*Operon,612_fri_c1_1000_5,0.14503576679267913,0.02081718466379728,0.9804253193980624,90.0,1285.8178033828735
*Operon,613_fri_c3_250_5,0.2743231348013318,0.07255615225624541,0.9290999047432486,48.0,372.89707124233246
*Operon,615_fri_c4_250_10,0.2283078414737444,0.05081142526174953,0.9459113982115016,45.0,342.46550595760345
*Operon,616_fri_c4_500_50,0.22980446146481853,0.05146286599315168,0.9476086031000263,46.0,598.0384341478348
*Operon,617_fri_c3_500_5,0.1635965598859026,0.026411947741358625,0.9708541050455546,89.0,639.0204691886902
*Operon,618_fri_c3_1000_50,0.1477710033104112,0.021601272899565448,0.9782607360673428,90.0,1255.9453221559525
*Operon,620_fri_c1_1000_25,0.16434082134254613,0.026649628637867573,0.9749906289458388,89.5,1449.0872790813446
*Operon,621_fri_c0_100_10,0.24348368541957663,0.057593496184202383,0.924126888024738,46.0,216.5542207956314
*Operon,622_fri_c2_1000_50,0.15683165591708007,0.024298552810422074,0.9747561447438347,89.0,1243.3766397237778
*Operon,623_fri_c4_1000_10,0.1506271229333696,0.02243497351631238,0.9770992814737947,90.0,1291.5640888214111
*Operon,624_fri_c0_100_5,0.2259149380452923,0.04977782791850908,0.9382342870627407,46.0,220.86970961093903
*Operon,626_fri_c2_500_50,0.1815831287193903,0.03244050307813572,0.9679869085464802,89.0,675.2082334756851
*Operon,627_fri_c2_500_10,0.1511421963547751,0.022586947006384223,0.9762496825893996,90.0,709.2806633710861
*Operon,628_fri_c3_1000_5,0.15031181062100868,0.02234218460683898,0.9768627625628379,89.0,1398.0253355503082
*Operon,631_fri_c1_500_5,0.16594691617687574,0.027166018504428218,0.9746680673307885,90.0,695.8230357170105
*Operon,633_fri_c0_500_25,0.2145013704714215,0.04498372690274143,0.9537734045893851,88.5,664.307728767395
*Operon,634_fri_c2_100_10,0.36907231299504795,0.12770201043556959,0.880237599356407,46.0,214.70778810977936
*Operon,635_fri_c0_250_10,0.232710199395766,0.05273858451010694,0.9350397072481627,47.0,329.54233026504517
*Operon,637_fri_c1_500_50,0.20278524771102122,0.04029884012050414,0.9629660285366879,85.0,658.4984974861145
*Operon,641_fri_c1_500_10,0.1429962838581646,0.020241685011179185,0.9786327030496544,88.0,680.5581982135773
*Operon,643_fri_c2_500_25,0.1787864724063949,0.03146436677686208,0.9672720207380621,87.0,612.5957520008087
*Operon,644_fri_c4_250_25,0.2736190171349459,0.07219727400294224,0.909272820188896,44.0,348.9943162202835
*Operon,645_fri_c3_500_50,0.25338188814082857,0.062225580762491677,0.9397669422018105,45.0,536.5159118175507
*Operon,646_fri_c3_500_10,0.15728394768307075,0.02443720456068421,0.9755052701568763,90.5,673.2160567045212
*Operon,647_fri_c1_250_10,0.25468571512554544,0.06284785541330173,0.9337349551891636,47.0,342.3047776222229
*Operon,648_fri_c1_250_50,0.21500683129903397,0.045191255387980245,0.9476997768561977,46.0,358.48088574409485
*Operon,649_fri_c0_500_5,0.21626443098636425,0.045709523015693324,0.9491882080197862,46.0,528.4066233634949
*Operon,650_fri_c0_500_50,0.21068376791222918,0.043430732860717754,0.9561476749128045,50.0,639.93001973629
*Operon,651_fri_c0_100_25,0.4351429243016001,0.17340640513740985,0.8480413473416846,48.0,219.5535192489624
*Operon,653_fri_c0_250_25,0.2583509704876717,0.06461216588065713,0.9309226339412828,49.0,342.8325364589691
*Operon,654_fri_c0_500_10,0.22294331466789755,0.04850795440448702,0.9478695097219607,49.0,595.3110986948013
*Operon,656_fri_c1_100_5,0.30429828660335234,0.08855784055878992,0.9087564174768388,45.0,220.45852208137512
*Operon,657_fri_c2_250_10,0.275346823343299,0.0730793254658035,0.9248360890955196,45.0,331.4560819864273
*Operon,658_fri_c3_250_25,0.2744288124344803,0.07261008303663641,0.9165919031688088,49.0,350.70152473449707
*Operon,659_sleuth_ex1714,2316.0506180152174,15.495237574917796,0.21260750060080025,47.0,172.3714997768402
*Operon,663_rabe_266,1.9758809511674245,1.5900727182201204,0.9986576364662241,43.0,215.1193062067032
*Operon,665_sleuth_case2002,8.257034240243177,4.236691775042312,0.25642775491435305,46.5,241.94402039051056
*Operon,666_rmftsa_ladata,1.6913716052937706,1.3508583328733759,0.6600912760266147,50.0,526.237609744072
*Operon,678_visualizing_environmental,3.4798034479255415,2.573301461044747,-0.012319872372397678,46.0,224.60383868217468
*Operon,687_sleuth_ex1605,15.435405815908108,5.47751635612345,-0.3614964946333221,45.0,177.0745700597763
*Operon,690_visualizing_galaxy,16.033276773930517,5.553215227085242,0.9700380017332815,45.0,367.9741508960724
*Operon,695_chatfield_4,18.682913236837866,5.858079563808553,0.828077276540099,53.0,310.34670174121857
*Operon,706_sleuth_case1202,68.03379649554631,8.440225202825017,0.3415675583668482,48.0,207.11194741725922
*Operon,712_chscase_geyser1,6.503335150819675,3.767999461242994,0.708576833423717,43.0,303.1273546218872
*Operon,banana,0.5643078280635042,0.276451741294052,0.6783062334462917,40.0,5396.138849377632
*Operon,titanic,0.7738870185489456,0.46931659171360035,0.3011719521933607,83.0,2160.277313709259
*SBP-GP,1027_ESL,0.5388980124043851,0.2549608248018415,0.854050711902448,232.0,133749.78897500038
*SBP-GP,1028_SWD,0.6441666705628665,0.34709468912006286,0.3291886369914807,173.0,216999.435451746
*SBP-GP,1029_LEV,0.6515743069244198,0.3538553267625228,0.540985328607998,216.5,209015.68665874004
*SBP-GP,1030_ERA,1.5683483517826269,1.2411866644824843,0.3799522810457453,189.0,195364.02862477303
*SBP-GP,1089_USCrime,21.984526373595212,6.182744606156568,0.6927062126313291,615.0,38172.80773139
*SBP-GP,1096_FacultySalaries,2.007785363020513,1.6156589344791072,0.7533840234198663,382.0,36604.434606432915
*SBP-GP,1191_BNG_pbc,891.5789851628775,13.585989320858536,0.3483772293712318,566.0,296360.9857902527
*SBP-GP,1193_BNG_lowbwt,458.13906379392876,12.25435030588709,0.6009533044872148,427.5,293149.044195652
*SBP-GP,1196_BNG_pharynx,298.4543070251845,11.397244918080714,0.4887351235466394,366.0,294213.3914051056
*SBP-GP,1199_BNG_echoMonths,11.70961127246559,4.9280866436020885,0.4498200455991315,432.0,297258.8099141121
*SBP-GP,1201_BNG_breastTumor,9.675621292746019,4.549844006235475,0.1259718208469563,519.0,7219.540366053581
*SBP-GP,1203_BNG_pwLinear,2.8125402552010033,2.1872171908551197,0.6047469926440007,311.5,297573.4753268957
*SBP-GP,1595_poker,0.44553439183602594,0.18107152108200894,0.6692921359850253,462.5,152320.76766383648
*SBP-GP,192_vineyard,3.6967880099208945,2.685548362350257,0.08875837266822545,450.0,37822.769605875015
*SBP-GP,195_auto_price,2518.6966551853743,15.662993850409364,0.7883900583095662,799.5,78200.77230811119
*SBP-GP,197_cpu_act,2.6997052451283547,2.114857961640581,0.9778646361148797,528.5,283076.7915754318
*SBP-GP,201_pol,15.918291353386705,5.5388763829027,0.855515993576314,377.5,295505.71376001835
*SBP-GP,207_autoPrice,2260.504502652891,15.446686792931834,0.8120206161993817,761.0,98821.475025177
*SBP-GP,210_cloud,0.6250778870705263,0.32982329913378056,0.7285511239448117,823.0,69139.58645653725
*SBP-GP,215_2dplanes,1.0340846675548434,0.7272254148011482,0.9448481047210577,258.0,298793.7516890764
*SBP-GP,218_house_8L,33604.73941330114,20.844844780828353,0.6108053534680644,454.5,299012.9352465868
*SBP-GP,225_puma8NH,3.161785959049768,2.3976125465481855,0.682715074448508,342.5,268759.8518900871
*SBP-GP,227_cpu_small,3.1800491727946025,2.408089744988978,0.9697561260367412,572.0,140154.94512605667
*SBP-GP,228_elusage,11.317370745560638,4.860454683269368,0.691643521554277,249.5,34100.51315283775
*SBP-GP,229_pwLinear,1.9324190322618935,1.554821907373007,0.8171636259012596,630.0,113035.86675155163
*SBP-GP,230_machine_cpu,51.27846738754774,7.874922080911878,0.8981058981158342,494.5,91968.71561551094
*SBP-GP,294_satellite_image,0.8867105769191554,0.5801216117518629,0.8383442001000565,666.5,276071.5741921663
*SBP-GP,344_mv,0.40671153367454876,0.15307662176812584,0.9984896572774287,331.5,292436.4292616844
*SBP-GP,4544_GeographicalOriginalofMusic,0.5136309087510931,0.23413627763447614,0.740201346815289,999.5,234137.82438373566
*SBP-GP,485_analcatdata_vehicle,162.72826583371136,10.184201220753836,0.5787177869814915,508.5,36226.154656767845
*SBP-GP,503_wind,3.050771403320537,2.332843277340838,0.7839577769421686,595.0,275710.1690592766
*SBP-GP,505_tecator,0.8909975969121194,0.5843790420463286,0.9964452371407311,788.5,130331.03874051571
*SBP-GP,519_vinnie,1.6598886121019647,1.3231495894849654,0.7133176770564262,78.0,96471.70850276947
*SBP-GP,522_pm10,0.767058319910216,0.4627136632348657,0.25613737984018936,244.5,155298.1713616848
*SBP-GP,523_analcatdata_neavote,0.9926639197747326,0.685811166500072,0.9353899332202129,248.5,26264.687737584114
*SBP-GP,527_analcatdata_election2000,3521.032356449852,16.333019098011142,0.9933746910347478,356.0,40971.06869006157
*SBP-GP,529_pollen,1.439330746257465,1.1222223633702957,0.7837217619739093,246.5,278908.9584892988
*SBP-GP,537_houses,60477.55621242825,22.020055207266427,0.7275028981837738,481.5,292285.039173007
*SBP-GP,542_pollution,51.17388875726871,7.870840619720969,0.025449280608877523,412.0,41813.76384246349
*SBP-GP,547_no2,0.538581056255714,0.2546961348716267,0.4766662259266255,167.5,156343.08300447464
*SBP-GP,556_analcatdata_apnea2,1008.4696731476217,13.832379554663644,0.9035401043586326,293.0,155083.54971277714
*SBP-GP,557_analcatdata_apnea1,1273.3510831031438,14.298815321632333,0.844797656737839,792.5,150650.6722419262
*SBP-GP,560_bodyfat,0.9863146585040371,0.6794622706572864,0.9860871871540415,239.5,104095.87231123447
*SBP-GP,561_cpu,17.82925199972261,5.764821839849573,0.9807507105089304,859.0,106338.7798371315
*SBP-GP,562_cpu_small,3.128458585107799,2.378365170282974,0.9709917931830347,501.5,281091.92052447796
*SBP-GP,564_fried,1.0574744526163637,0.7505913231565647,0.9550648247271408,355.0,296495.30509233475
*SBP-GP,573_cpu_act,2.8370796072298297,2.202656541664354,0.9760291805598418,398.0,277007.13505220413
*SBP-GP,574_house_16H,39745.56444800379,21.180507055918092,0.43631583691207804,586.0,298288.03216421604
*SBP-GP,579_fri_c0_250_5,0.2909751302250306,0.08127259081969924,0.9083318693082727,925.0,135428.94312810898
*SBP-GP,581_fri_c3_500_25,0.2313514936273538,0.05214027352286155,0.9334309869509868,880.0,188153.03792619705
*SBP-GP,582_fri_c1_500_25,0.23085532948513365,0.051922570346002145,0.9496511666116894,918.0,180305.96957838535
*SBP-GP,583_fri_c1_1000_50,0.2582133406464459,0.06454551732040796,0.9343718271085939,855.0,235212.9920179844
*SBP-GP,584_fri_c4_500_25,0.21515445927769422,0.045251951448898035,0.9505717909425544,972.0,173027.61325871944
*SBP-GP,586_fri_c3_1000_25,0.18776015908610708,0.03464668875412083,0.965325158644556,815.5,233942.62130188942
*SBP-GP,588_fri_c4_1000_100,0.28685563396880653,0.07907561379479083,0.9196314479761805,871.0,235630.71319246292
*SBP-GP,589_fri_c2_1000_25,0.21702881184277814,0.046025875775519774,0.9536020644066424,940.0,233903.11274385452
*SBP-GP,590_fri_c0_1000_50,0.21921251796989172,0.04693523345316525,0.950339105132771,858.5,237153.14763629436
*SBP-GP,591_fri_c1_100_10,0.3854349598691157,0.13850907811996996,0.7613479348987835,699.5,68793.27783155441
*SBP-GP,592_fri_c4_1000_25,0.2120522112763818,0.0439844832719293,0.9630726879736708,868.0,230037.58497965336
*SBP-GP,593_fri_c1_1000_10,0.16603651706385342,0.027194966892285077,0.9701961192024856,634.0,230722.6463265419
*SBP-GP,594_fri_c2_100_5,0.2960613604440804,0.08402154695119603,0.8901825246539096,866.0,70277.82474160194
*SBP-GP,595_fri_c0_1000_10,0.23644732238465963,0.05440043168276998,0.9424829333040549,772.5,234530.1276884079
*SBP-GP,596_fri_c2_250_5,0.19345048607894846,0.03673984079829089,0.9638193608132761,816.0,128008.21173906326
*SBP-GP,597_fri_c2_500_5,0.17168822074532913,0.02905075587065194,0.9709850244173379,694.5,175020.19614446163
*SBP-GP,598_fri_c0_1000_25,0.2184340435979475,0.0466101051882322,0.9523739762890194,813.0,240720.63347005844
*SBP-GP,599_fri_c2_1000_5,0.15106304607535742,0.02256356131910192,0.97670185258119,716.0,226369.867082119
*SBP-GP,601_fri_c1_250_5,0.19867180310475258,0.038711434790080775,0.9579533563718208,890.0,127033.1042457819
*SBP-GP,602_fri_c3_250_10,0.25960184857647756,0.06521933912620473,0.9352081040359683,810.0,129396.48382377625
*SBP-GP,603_fri_c0_250_50,0.3333528993890055,0.10537225556686414,0.8852243353683634,987.5,132765.27845728397
*SBP-GP,604_fri_c4_500_10,0.1860953633520099,0.034045309461115135,0.9656898511783982,828.5,171970.30257618427
*SBP-GP,605_fri_c2_250_25,0.37786056471629736,0.13346267083498886,0.8585788178091808,991.0,114384.86708140373
*SBP-GP,606_fri_c2_1000_10,0.18043340004796637,0.03203748684362598,0.9664422798495882,764.0,230233.42145347595
*SBP-GP,607_fri_c4_1000_50,0.22598157387494183,0.049806477767761106,0.949429382245305,947.0,234311.72805321217
*SBP-GP,608_fri_c3_1000_10,0.16753868884235365,0.027682491866814957,0.9725992743194442,751.5,229608.86150753498
*SBP-GP,609_fri_c0_1000_5,0.20958539970556997,0.042988643818524276,0.95736479145402,584.5,235624.57716429234
*SBP-GP,611_fri_c3_100_5,0.29508812763858994,0.0834924456238277,0.9083108915660045,849.0,66608.67152833939
*SBP-GP,612_fri_c1_1000_5,0.1623804867873721,0.026025794229943097,0.9744383951544028,692.5,226896.45176768303
*SBP-GP,613_fri_c3_250_5,0.23533364869544243,0.05390271677960551,0.9419393550597868,656.5,125544.3764128685
*SBP-GP,615_fri_c4_250_10,0.25249927266428596,0.06180593103915061,0.9281788555802036,920.0,128449.40411198139
*SBP-GP,616_fri_c4_500_50,0.28974218431452153,0.08061226855495454,0.9220352136902735,978.0,187078.2064886093
*SBP-GP,617_fri_c3_500_5,0.18789839560017255,0.03469684884318348,0.9608145534803332,842.5,169014.17661631107
*SBP-GP,618_fri_c3_1000_50,0.2314584541216241,0.05218725986646613,0.9483119171683035,863.5,234685.2372995615
*SBP-GP,620_fri_c1_1000_25,0.21769168373775938,0.04630103950410593,0.9521278116748788,798.5,233169.02799785137
*SBP-GP,621_fri_c0_100_10,0.3957294601884063,0.14548622792095192,0.7846890758244857,905.5,74063.36059844494
*SBP-GP,622_fri_c2_1000_50,0.24307539798469605,0.057405940691100464,0.9376606426344185,861.5,232703.4549382925
*SBP-GP,623_fri_c4_1000_10,0.18089634730700788,0.03219947615334295,0.9676085789590629,768.0,230973.92969322205
*SBP-GP,624_fri_c0_100_5,0.3328417028976064,0.10506571147634422,0.8773261093976376,829.5,63753.5795750618
*SBP-GP,626_fri_c2_500_50,0.28542474544101487,0.07831871658689771,0.9072287071874273,845.5,183278.59993040562
*SBP-GP,627_fri_c2_500_10,0.20645897583290185,0.041741867661091975,0.9564599296382625,925.5,171078.9701975584
*SBP-GP,628_fri_c3_1000_5,0.16966899247807996,0.02838098948313865,0.9718098879813769,786.5,228340.2633434534
*SBP-GP,631_fri_c1_500_5,0.18663526161477353,0.03423979131495244,0.9673474211095962,772.0,172814.10426807404
*SBP-GP,633_fri_c0_500_25,0.25195254964826785,0.061546631716302425,0.9366908299135714,984.5,182646.4090666771
*SBP-GP,634_fri_c2_100_10,0.45161185465183884,0.1856105315669405,0.8106697761872221,647.0,61837.0355284214
*SBP-GP,635_fri_c0_250_10,0.3009837906357732,0.08671997324237063,0.8963404604846706,850.0,129778.13083183765
*SBP-GP,637_fri_c1_500_50,0.2751907746166617,0.07299946596222862,0.9289365660248501,989.5,185178.85456120968
*SBP-GP,641_fri_c1_500_10,0.20386337304168464,0.04071985317722155,0.9563490057535655,865.0,170842.99529099464
*SBP-GP,643_fri_c2_500_25,0.21091595368965607,0.04352445751541015,0.9550012148575607,877.0,179143.54063022137
*SBP-GP,644_fri_c4_250_25,0.39255268681901123,0.14331875023562138,0.8418952326551756,999.5,112729.43324637413
*SBP-GP,645_fri_c3_500_50,0.3069535443829757,0.09004221788944822,0.9125983697157001,997.5,190025.09440863132
*SBP-GP,646_fri_c3_500_10,0.17649837269732663,0.03067630921428285,0.9653047990709103,854.5,174843.89802515507
*SBP-GP,647_fri_c1_250_10,0.2357970956722069,0.05410958173590391,0.9403829505039187,845.5,125981.39154493809
*SBP-GP,648_fri_c1_250_50,0.35825490293259776,0.12075335364668166,0.8724673181099833,980.5,123905.32983875275
*SBP-GP,649_fri_c0_500_5,0.23614946647285653,0.0542671102004928,0.9405686158305301,210.5,165530.53586554527
*SBP-GP,650_fri_c0_500_50,0.26904661952532377,0.06988615030740523,0.928740591845507,946.5,185403.32166826725
*SBP-GP,651_fri_c0_100_25,0.4303417251146846,0.16990647458387567,0.7916234872053328,725.5,58839.327830314636
*SBP-GP,653_fri_c0_250_25,0.3346679576198591,0.10616257159665464,0.8915682594133197,995.0,139530.03620803356
*SBP-GP,654_fri_c0_500_10,0.2831158753134289,0.0771041779790514,0.918672446765195,935.5,185297.8597394228
*SBP-GP,656_fri_c1_100_5,0.3008031469329722,0.0866202892958537,0.9124995937729814,780.5,67342.79641067982
*SBP-GP,657_fri_c2_250_10,0.2779797820906808,0.07443262446741107,0.9189188686246765,825.5,129530.32888436317
*SBP-GP,658_fri_c3_250_25,0.3889114809121388,0.1408501674219367,0.8357194701566577,923.0,111576.5884308815
*SBP-GP,659_sleuth_ex1714,1511.4786649971813,14.641687835720658,0.5649532118563398,303.5,31373.242859482765
*SBP-GP,663_rabe_266,1.306495186778877,0.9958150306405951,0.9992903009732135,907.0,80033.13840401173
*SBP-GP,665_sleuth_case2002,9.007757201642926,4.408421332087753,0.20352103010664546,186.5,72175.15855741501
*SBP-GP,666_rmftsa_ladata,1.726781271558859,1.3817273380799298,0.6714802965389841,111.5,139110.73682284355
*SBP-GP,678_visualizing_environmental,3.4647764436649933,2.5653089700682363,0.013274860982526837,248.5,64517.71742773056
*SBP-GP,687_sleuth_ex1605,11.703623425981398,4.9270710691881305,0.1047782349910844,168.5,38628.67193543911
*SBP-GP,690_visualizing_galaxy,16.401431530823007,5.598447722593436,0.9692526045661712,179.0,106752.67498934269
*SBP-GP,695_chatfield_4,18.279584426479282,5.814557923479595,0.8198453463473867,129.0,88749.01662015915
*SBP-GP,706_sleuth_case1202,65.23981481396899,8.35637480035031,0.4710723038438136,644.0,58269.28924584389
*SBP-GP,712_chscase_geyser1,6.552610085419839,3.782749937405721,0.7094041658381574,247.0,88198.80845081806
*SBP-GP,banana,0.5679046439048002,0.2795357444672405,0.6701970000483861,531.0,279886.4727425575
*SBP-GP,titanic,0.7734823618134953,0.4689249001495237,0.30085732711953145,549.5,245552.48283088207
*gplearn,1027_ESL,0.6195685968972567,0.32488048703697536,0.8154125949345128,10.5,21821.91654574871
*gplearn,1028_SWD,0.6953722680894048,0.394432870298061,0.2342417907811295,11.0,22439.421666026115
*gplearn,1029_LEV,0.6469284627670655,0.3496115620436028,0.5396666709816367,18.0,22750.969864845276
*gplearn,1030_ERA,1.5778398897781083,1.2497810176888908,0.3481747596035951,16.0,21954.106624007225
*gplearn,1089_USCrime,20.982502081301412,6.089646493966059,0.7240766842961588,18.5,23580.28799045086
*gplearn,1096_FacultySalaries,2.3124786995854336,1.8480701304255676,0.7602470571655392,3.5,26574.75891327858
*gplearn,1191_BNG_pbc,960.3726285713601,13.734643812049285,0.24231202574287636,18.5,28864.287083745003
*gplearn,1193_BNG_lowbwt,491.99842673444215,12.396955168742704,0.5386244245808276,8.0,27455.449647903442
