dataset,algorithm,trial,best_params,train_mse,train_mae,test_mse,test_mae,runtime
611_fri_c3_100_5,sgd-regression,1.0,"[('alpha', 0.01), ('penalty', 'l2')]",0.662880499928,0.68489769962,0.741215594911,0.75358242962,0.09669923782348633
611_fri_c3_100_5,sgd-regression,2.0,"[('alpha', 0.0001), ('penalty', 'elasticnet')]",0.6991860310600001,0.6984565377249999,0.6464754714600001,0.690376736462,0.09698200225830078
611_fri_c3_100_5,sgd-regression,3.0,"[('alpha', 1e-06), ('penalty', 'elasticnet')]",0.6979545182250001,0.7052558791419999,0.653272374757,0.677538225888,0.09613347053527832
611_fri_c3_100_5,sgd-regression,4.0,"[('alpha', 1), ('penalty', 'l2')]",0.7714279526919999,0.722058675266,0.629933588028,0.657866186097,0.0979599952697754
611_fri_c3_100_5,sgd-regression,5.0,"[('alpha', 1e-06), ('penalty', 'l2')]",0.6530656501959999,0.687872456048,0.7979345981139999,0.7190184683059999,0.0950474739074707
611_fri_c3_100_5,sgd-regression,6.0,"[('alpha', 0.01), ('penalty', 'l1')]",0.740284719201,0.724537834665,0.515396694919,0.614521656664,0.09627699851989746
611_fri_c3_100_5,sgd-regression,7.0,"[('alpha', 0.0001), ('penalty', 'elasticnet')]",0.7413723202770001,0.720045876576,0.550419234955,0.616457282746,0.09540462493896484
611_fri_c3_100_5,sgd-regression,8.0,"[('alpha', 0.0001), ('penalty', 'l2')]",0.655561864199,0.691242290195,0.753073236746,0.724302802634,0.09470272064208984
611_fri_c3_100_5,sgd-regression,9.0,"[('alpha', 1), ('penalty', 'l2')]",0.775852701787,0.736512618625,0.624036095876,0.6377134625190001,0.09539079666137697
611_fri_c3_100_5,xgboost,0.0,"[('gamma', 0), ('learning_rate', 0.01), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.000926853569499,0.0218196474466,0.0973503507612,0.227342703044,67.58077478408813
611_fri_c3_100_5,xgboost,1.0,"[('gamma', 0.1), ('learning_rate', 0.2), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.0103559196782,0.0814354510124,0.07369102523030001,0.225290368721,65.55872893333435
611_fri_c3_100_5,xgboost,2.0,"[('gamma', 0.1), ('learning_rate', 0.1), ('max_depth', 6), ('n_estimators', 500), ('subsample', 0.5)]",0.013456358637700002,0.0900500007051,0.105267032629,0.272596693486,67.1119966506958
611_fri_c3_100_5,xgboost,3.0,"[('gamma', 0), ('learning_rate', 0.01), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.0012350182905,0.024327352775,0.079841917718,0.22103494321,65.49892616271973
611_fri_c3_100_5,xgboost,4.0,"[('gamma', 0), ('learning_rate', 0.1), ('max_depth', 6), ('n_estimators', 100), ('subsample', 0.5)]",0.00161225877148,0.0278926972626,0.0857070531494,0.214627749547,68.53413009643555
611_fri_c3_100_5,xgboost,5.0,"[('gamma', 0), ('learning_rate', 0.01), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.00130184117245,0.024063034708,0.129501845254,0.285226824018,68.6167061328888
611_fri_c3_100_5,xgboost,6.0,"[('gamma', 0), ('learning_rate', 0.01), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.0010545774071900002,0.0219109945574,0.126310416756,0.274566044211,67.10029411315918
611_fri_c3_100_5,xgboost,7.0,"[('gamma', 0), ('learning_rate', 0.1), ('max_depth', 6), ('n_estimators', 250), ('subsample', 0.5)]",6.33035001235e-06,0.0017099379437699998,0.101840411252,0.260187591165,65.8694553375244
611_fri_c3_100_5,xgboost,8.0,"[('gamma', 0), ('learning_rate', 0.01), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.00100697882161,0.0212319132934,0.08929959583999998,0.22430019760000006,67.30101895332335
611_fri_c3_100_5,xgboost,9.0,"[('gamma', 0.1), ('learning_rate', 0.2), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.0106850034716,0.081831970592,0.0882285484487,0.236113001406,67.04428625106812
612_fri_c1_1000_5,adaboost,0.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.146072022632,0.31756395154,0.176929743299,0.350117025782,39.80504775047302
612_fri_c1_1000_5,adaboost,1.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.141703849182,0.31195963156999995,0.161521402667,0.318170399708,40.00456666946411
612_fri_c1_1000_5,adaboost,2.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.142273948461,0.316849687498,0.155797929308,0.31503868075,39.3166265487671
612_fri_c1_1000_5,adaboost,3.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.14202287357,0.316020434559,0.170062713425,0.346441246553,39.70117926597595
612_fri_c1_1000_5,adaboost,4.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.130296794144,0.299425702455,0.17102489340500002,0.334637026967,39.8830189704895
612_fri_c1_1000_5,adaboost,5.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.14861564182700002,0.323220033138,0.161064055318,0.317895748654,39.659365892410285
612_fri_c1_1000_5,adaboost,6.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.141149806046,0.315976729513,0.195984923617,0.361341316361,36.22540855407715
612_fri_c1_1000_5,adaboost,7.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.15147384886,0.330160567751,0.16830484597800002,0.334653251867,36.380000114440925
612_fri_c1_1000_5,adaboost,8.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.132976175066,0.304383878146,0.206123236065,0.37507096231,35.58613419532776
612_fri_c1_1000_5,adaboost,9.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.134830071721,0.30771899217,0.188326431063,0.343772638629,35.917208194732666
612_fri_c1_1000_5,afp,0.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.521628556112,0.58745571349,0.47097864734899997,0.555377224125,1001.1442892551422
612_fri_c1_1000_5,afp,1.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.485317513252,0.559774570285,0.442754266114,0.530722447302,1029.6751074790957
612_fri_c1_1000_5,afp,2.0,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.419294072142,0.502079123238,0.423475918381,0.513101972853,1013.6066694259644
612_fri_c1_1000_5,afp,3.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.385691193645,0.5098935263759999,0.438456016051,0.544055473647,1038.5038285255432
612_fri_c1_1000_5,afp,4.0,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.74412831698,0.731702485898,0.778418057907,0.7532333004389999,947.6614000797273
612_fri_c1_1000_5,afp,5.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.435020658134,0.5319566859570001,0.440671698589,0.533097870548,1036.7389388084414
612_fri_c1_1000_5,afp,6.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.532285744614,0.581362073434,0.49918847106200004,0.564487718654,994.2804555892944
612_fri_c1_1000_5,afp,7.0,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.279920851117,0.41465111592299997,0.44014435296099996,0.486813607972,939.2606415748596
612_fri_c1_1000_5,afp,8.0,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.7518103059100001,0.729835473853,0.7506894408210001,0.7451206789679999,916.0889344215393
612_fri_c1_1000_5,afp,9.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.304232040886,0.452300357469,0.311954937454,0.449841019212,1058.5043625831604
612_fri_c1_1000_5,eplex,0.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.267789736153,0.34676566096199996,0.26140308661899997,0.360287088029,1476.273018836975
612_fri_c1_1000_5,eplex,1.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.18675271572299998,0.332182632989,0.194107391912,0.349829690912,1479.223180770874
612_fri_c1_1000_5,eplex,2.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.169272538802,0.317297761342,0.165785621519,0.316731532183,1472.0324339866638
612_fri_c1_1000_5,eplex,3.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.212077406125,0.354414043921,0.260119854696,0.395990929956,1498.0059564113615
612_fri_c1_1000_5,eplex,4.0,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.19949355454599998,0.32601517376600003,0.175955253262,0.328295955796,1489.5912432670593
612_fri_c1_1000_5,eplex,5.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.12265300952299998,0.266943351,0.124199007347,0.27458566695799996,1485.542130947113
612_fri_c1_1000_5,eplex,6.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.13942984938300002,0.269849130161,0.208334097485,0.315143534821,1471.5436222553253
612_fri_c1_1000_5,eplex,7.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.12171293862600001,0.26223302355300004,0.0998094350285,0.242412894809,1493.6503038406372
612_fri_c1_1000_5,eplex,8.0,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.193366787339,0.335191503221,0.183289015872,0.32688392561900004,1473.8283727169035
612_fri_c1_1000_5,eplex,9.0,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.20922862478300003,0.363879516349,0.26160785635,0.39649963229099994,1470.4433681964874
612_fri_c1_1000_5,eplex-1m,0.0,"[('g', 1000), ('max_len', 100), ('popsize', 1000), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.0422887966472,0.159344379223,0.0449554214165,0.171490471646,21792.119277477264
612_fri_c1_1000_5,eplex-1m,1.0,"[('g', 1000), ('max_len', 100), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.0491794036111,0.167292042979,0.0482421440239,0.169068149611,21977.801300764084
612_fri_c1_1000_5,eplex-1m,2.0,"[('g', 1000), ('max_len', 100), ('popsize', 1000), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.15054540926899998,0.30624945651,0.158633112574,0.307551794315,21581.689029693604
612_fri_c1_1000_5,eplex-1m,3.0,"[('g', 2000), ('max_len', 100), ('popsize', 500), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.0430248988734,0.16148990792600001,0.04067728846680001,0.160068311648,21638.085537910458
612_fri_c1_1000_5,eplex-1m,4.0,"[('g', 2000), ('max_len', 100), ('popsize', 500), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.04987272842209999,0.176769535868,0.044461913258100005,0.17032117377999997,22022.821838378906
612_fri_c1_1000_5,eplex-1m,5.0,"[('g', 500), ('max_len', 100), ('popsize', 2000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.054320441516500007,0.16657083290799998,0.0565194271277,0.176227026636,22143.52818202972
612_fri_c1_1000_5,eplex-1m,6.0,"[('g', 2000), ('max_len', 100), ('popsize', 500), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.0387866542755,0.148616633886,0.04913931626680001,0.157339619531,22024.856744766235
612_fri_c1_1000_5,eplex-1m,7.0,"[('g', 1000), ('max_len', 100), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.044201692844199995,0.155986953419,0.059648323244900006,0.171541332209,22080.711096048355
612_fri_c1_1000_5,eplex-1m,8.0,"[('g', 500), ('max_len', 100), ('popsize', 2000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.0665822525216,0.190742297438,0.158513109223,0.22965205195799998,22072.612629175186
612_fri_c1_1000_5,eplex-1m,9.0,"[('g', 2000), ('max_len', 100), ('popsize', 500), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.0421556702542,0.159278005328,0.0460646249916,0.166530166315,22001.50842666626
612_fri_c1_1000_5,gradboost,0.0,"[('max_features', 'sqrt'), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.0008195091760669999,0.0216255005655,0.0499377060341,0.175628094191,16.928059339523315
612_fri_c1_1000_5,gradboost,1.0,"[('max_features', 'log2'), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.0008430322907699999,0.022482238368,0.042289066002900014,0.157121078689,16.528016567230225
612_fri_c1_1000_5,gradboost,2.0,"[('max_features', 'sqrt'), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.000953737251352,0.023277409795,0.0420477424771,0.163430372207,16.960590362548828
612_fri_c1_1000_5,gradboost,3.0,"[('max_features', 'sqrt'), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.000939923420208,0.0236136805227,0.0485700833124,0.169837362429,16.5827853679657
612_fri_c1_1000_5,gradboost,4.0,"[('max_features', 'sqrt'), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.000974056462896,0.0235507338576,0.0445458218827,0.166934735979,16.812940120697018
612_fri_c1_1000_5,gradboost,5.0,"[('max_features', 'sqrt'), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.0008601487076569999,0.022375552373900005,0.0494997563055,0.178931401475,16.696712017059323
612_fri_c1_1000_5,gradboost,6.0,"[('max_features', 'sqrt'), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.000745598157023,0.0205930420335,0.056965894979,0.180540291465,16.740756273269653
612_fri_c1_1000_5,gradboost,7.0,"[('max_features', 'log2'), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.000913423001257,0.0231963940619,0.0432690716477,0.163621645613,16.64630150794983
612_fri_c1_1000_5,gradboost,8.0,"[('max_features', 'sqrt'), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.0008490650609149999,0.0221605928411,0.042493253000300005,0.165484150121,16.73281168937683
612_fri_c1_1000_5,gradboost,9.0,"[('max_features', 'log2'), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.0007343178126649999,0.0206847879528,0.0508370038355,0.179301363983,16.835553646087643
612_fri_c1_1000_5,gsgp,0.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.136885232332,0.254716228523,0.253691144719,0.380776237781,1046.6349639892578
612_fri_c1_1000_5,gsgp,1.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.166016449123,0.284952548706,0.281888766564,0.403346639248,1046.7210669517515
612_fri_c1_1000_5,gsgp,2.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.193793205535,0.296635491817,0.256648035795,0.3774061015199999,1045.3895583152769
612_fri_c1_1000_5,gsgp,3.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.182153882901,0.29247223819400003,0.284779440438,0.401954352552,1047.8941779136658
612_fri_c1_1000_5,gsgp,4.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.16259530601299998,0.274620244232,0.259521010086,0.375352212551,1046.7121088504794
612_fri_c1_1000_5,gsgp,5.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.1), ('rt_mut', 0.9)]",0.180970558521,0.300842925558,0.248919813553,0.381583310472,1049.4095447063446
612_fri_c1_1000_5,gsgp,6.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.144282085927,0.266011334752,0.269398867435,0.398596155057,1044.343090057373
612_fri_c1_1000_5,gsgp,7.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.149930243238,0.268115094216,0.266197876638,0.394168238773,1044.2059209346774
612_fri_c1_1000_5,gsgp,8.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.134445871511,0.24767499794,0.271884151927,0.400791912246,1031.442590713501
612_fri_c1_1000_5,gsgp,9.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.174884027316,0.28243859852200004,0.306714531214,0.395719010321,1057.712016582489
612_fri_c1_1000_5,kernel-ridge,0.0,"[('alpha', 0.0001), ('gamma', 0.1), ('kernel', 'rbf')]",0.0132963160345,0.090525093845,0.0441001994402,0.158395098688,10.912238597869873
612_fri_c1_1000_5,kernel-ridge,1.0,"[('alpha', 0.1), ('gamma', 1), ('kernel', 'rbf')]",0.00654656288272,0.0641932848163,0.0520571483264,0.177386737446,10.856666564941406
612_fri_c1_1000_5,kernel-ridge,2.0,"[('alpha', 0.0001), ('gamma', 0.1), ('kernel', 'rbf')]",0.0136814321856,0.0916773612233,0.0499315432234,0.16216634289999998,10.870996236801147
612_fri_c1_1000_5,kernel-ridge,3.0,"[('alpha', 0.0001), ('gamma', 0.1), ('kernel', 'rbf')]",0.0140766917209,0.0932920487231,0.0476961492205,0.16050171493899998,10.869794130325317
612_fri_c1_1000_5,kernel-ridge,4.0,"[('alpha', 0.0001), ('gamma', 0.1), ('kernel', 'rbf')]",0.0136195917594,0.09208460207530003,0.0387762185534,0.155221743808,10.78487491607666
612_fri_c1_1000_5,kernel-ridge,5.0,"[('alpha', 0.0001), ('gamma', 0.1), ('kernel', 'rbf')]",0.0135063840257,0.0922391673753,0.0312656021851,0.143888284296,10.778521299362183
612_fri_c1_1000_5,kernel-ridge,6.0,"[('alpha', 0.0001), ('gamma', 0.1), ('kernel', 'rbf')]",0.0139304204874,0.0926584185382,0.0411350485509,0.15239475736400002,10.772203922271727
612_fri_c1_1000_5,kernel-ridge,7.0,"[('alpha', 0.0001), ('gamma', 0.1), ('kernel', 'rbf')]",0.0130004770129,0.08988941835830001,0.0457402062564,0.165369885107,9.295759439468382
612_fri_c1_1000_5,kernel-ridge,8.0,"[('alpha', 0.0001), ('gamma', 0.1), ('kernel', 'rbf')]",0.0136734053187,0.0913620737152,0.0435532714255,0.16989336137299998,9.157042503356934
612_fri_c1_1000_5,kernel-ridge,9.0,"[('alpha', 0.0001), ('gamma', 0.1), ('kernel', 'rbf')]",0.0129807453001,0.0900228085369,0.0414611129926,0.159757865936,9.042464971542357
612_fri_c1_1000_5,lasso-lars,0.0,"[('alpha', 0.0001)]",0.7319494428669999,0.73097284329,0.748954728383,0.727459710967,0.11116480827331544
612_fri_c1_1000_5,lasso-lars,1.0,"[('alpha', 0.0001)]",0.700347660334,0.707233114594,0.842502137031,0.7828174874539999,0.06141066551208496
612_fri_c1_1000_5,lasso-lars,2.0,"[('alpha', 0.0001)]",0.74816256831,0.732075587053,0.699587278723,0.7130639181990001,0.06036472320556641
612_fri_c1_1000_5,lasso-lars,3.0,"[('alpha', 0.0001)]",0.739603908292,0.7348532889380001,0.7256744375990001,0.7160444818070001,0.0596160888671875
612_fri_c1_1000_5,lasso-lars,4.0,"[('alpha', 0.001)]",0.70933396866,0.7152427261759999,0.827283840271,0.769993414717,0.05719947814941406
612_fri_c1_1000_5,lasso-lars,5.0,"[('alpha', 0.0001)]",0.72270267013,0.7256842334899999,0.778613307455,0.7468702471349999,0.057820796966552734
612_fri_c1_1000_5,lasso-lars,6.0,"[('alpha', 0.0001)]",0.73528885343,0.726128781012,0.747655706387,0.729823662582,0.06607890129089355
612_fri_c1_1000_5,lasso-lars,7.0,"[('alpha', 0.0001)]",0.7203352643179999,0.719729607245,0.781770877659,0.756046431109,0.0597381591796875
612_fri_c1_1000_5,lasso-lars,8.0,"[('alpha', 0.001)]",0.7662143370100001,0.7409217006209999,0.660355385737,0.684941374417,0.0593864917755127
612_fri_c1_1000_5,lasso-lars,9.0,"[('alpha', 0.0001)]",0.7305038556100001,0.7251844853980001,0.758419837676,0.747426803046,0.05899477005004883
612_fri_c1_1000_5,linear-regression,0.0,"[('fit_intercept', True)]",0.722223623959,0.719498133962,0.780350482146,0.7474637627869999,0.08826637268066406
612_fri_c1_1000_5,linear-regression,1.0,"[('fit_intercept', True)]",0.730156623775,0.721442525123,0.7570273597589999,0.7510532945370001,0.023847579956054688
612_fri_c1_1000_5,linear-regression,2.0,"[('fit_intercept', True)]",0.707669785336,0.7112303156640001,0.827903577334,0.762592100425,0.02420210838317871
612_fri_c1_1000_5,linear-regression,3.0,"[('fit_intercept', True)]",0.758364524717,0.7437010891,0.670960093621,0.6904947508050001,0.024977922439575195
612_fri_c1_1000_5,linear-regression,4.0,"[('fit_intercept', True)]",0.733689707751,0.73567744714,0.758999535554,0.719807368551,0.0242459774017334
612_fri_c1_1000_5,linear-regression,5.0,"[('fit_intercept', True)]",0.7447283303290001,0.731516170834,0.7099287726479999,0.7085581368000001,0.02339982986450196
612_fri_c1_1000_5,linear-regression,6.0,"[('fit_intercept', True)]",0.7420848496960001,0.7311571876430001,0.719510654773,0.70825614584,0.024026870727539062
612_fri_c1_1000_5,linear-regression,7.0,"[('fit_intercept', True)]",0.7469339373360001,0.730406289444,0.703559695465,0.7131149458050001,0.02461552619934082
612_fri_c1_1000_5,linear-regression,8.0,"[('fit_intercept', True)]",0.7627902376860001,0.739015420236,0.6543209655219999,0.691347455108,0.024604082107543945
612_fri_c1_1000_5,linear-regression,9.0,"[('fit_intercept', True)]",0.7435708188619999,0.730292252322,0.718363933414,0.7070150341120001,0.024305343627929688
612_fri_c1_1000_5,linear-svr,0.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.7245059385729999,0.7226184090559999,0.7693871290500001,0.748881381756,0.15286922454833984
612_fri_c1_1000_5,linear-svr,1.0,"[('C', 1), ('loss', 'squared_epsilon_insensitive')]",0.722956809317,0.717558064313,0.779120603095,0.757269791855,0.11360621452331544
612_fri_c1_1000_5,linear-svr,2.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.733724255177,0.7234934151219999,0.7422053068440001,0.7401871368170001,0.11432909965515135
612_fri_c1_1000_5,linear-svr,3.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.763554099505,0.7459772223119999,0.652975814136,0.6728051359739999,0.11369752883911133
612_fri_c1_1000_5,linear-svr,4.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.74012522238,0.7277697505490001,0.727227274471,0.7223933293870001,0.1117074489593506
612_fri_c1_1000_5,linear-svr,5.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.741395457518,0.7309400060510001,0.7199909318559999,0.718298255316,0.11250805854797363
612_fri_c1_1000_5,linear-svr,6.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.7231590899670001,0.7210660774500001,0.774714574788,0.7547385314489999,0.11281538009643555
612_fri_c1_1000_5,linear-svr,7.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.743438944832,0.733215151446,0.716734558143,0.713843935831,0.1138150691986084
612_fri_c1_1000_5,linear-svr,8.0,"[('C', 1), ('loss', 'squared_epsilon_insensitive')]",0.717500913769,0.712545182942,0.7954809555779999,0.7701937566,0.11960053443908693
612_fri_c1_1000_5,linear-svr,9.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.733080696564,0.7225458580259999,0.744579409066,0.7416877661869999,0.11334896087646484
612_fri_c1_1000_5,mlp,0.0,"[('activation', 'tanh'), ('learning_rate', 'constant'), ('solver', 'lbfgs')]",0.0218031558031,0.112901089865,0.044879228602400005,0.144326576275,36.727201223373406
612_fri_c1_1000_5,mlp,1.0,"[('activation', 'tanh'), ('learning_rate', 'invscaling'), ('solver', 'lbfgs')]",0.0243552209966,0.116835187482,0.028819985378099995,0.125690989112,35.53340721130371
612_fri_c1_1000_5,mlp,2.0,"[('activation', 'tanh'), ('learning_rate', 'invscaling'), ('solver', 'lbfgs')]",0.0227742932289,0.115492875763,0.0328625520365,0.137383148624,36.36927366256714
612_fri_c1_1000_5,mlp,3.0,"[('activation', 'tanh'), ('learning_rate', 'invscaling'), ('solver', 'lbfgs')]",0.0247909436719,0.118429279446,0.0412869029711,0.142289627817,37.59666371345521
612_fri_c1_1000_5,mlp,4.0,"[('activation', 'tanh'), ('learning_rate', 'invscaling'), ('solver', 'lbfgs')]",0.0232954298482,0.116003249557,0.032163134062200005,0.136902065589,37.18125176429749
612_fri_c1_1000_5,mlp,5.0,"[('activation', 'tanh'), ('learning_rate', 'adaptive'), ('solver', 'lbfgs')]",0.0237115454495,0.114322471468,0.0387630900873,0.146352862063,35.34987449645996
612_fri_c1_1000_5,mlp,6.0,"[('activation', 'tanh'), ('learning_rate', 'adaptive'), ('solver', 'lbfgs')]",0.0247986638999,0.119736000561,0.0367839749128,0.132684423401,36.16381096839905
612_fri_c1_1000_5,mlp,7.0,"[('activation', 'tanh'), ('learning_rate', 'constant'), ('solver', 'lbfgs')]",0.0238051766103,0.117763649032,0.0254901365433,0.12415716427,35.80690073966979
612_fri_c1_1000_5,mlp,8.0,"[('activation', 'tanh'), ('learning_rate', 'invscaling'), ('solver', 'lbfgs')]",0.025083456680400004,0.115662828904,0.0296527544193,0.134623130045,36.876182079315186
612_fri_c1_1000_5,mlp,9.0,"[('activation', 'tanh'), ('learning_rate', 'adaptive'), ('solver', 'lbfgs')]",0.0238289207595,0.11544717314,0.0304965833556,0.128682642927,37.61077213287353
612_fri_c1_1000_5,mrgp,0.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.0167190636414,0.10186378222999999,0.023239018620500002,0.120679605001,19186.494075536728
612_fri_c1_1000_5,mrgp,1.0,"[('g', 100), ('max_len', 6), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.016469056222,0.100940628823,0.025661402486200004,0.124112799369,19100.657030582428
612_fri_c1_1000_5,mrgp,2.0,"[('g', 100), ('max_len', 6), ('popsize', 1000), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.015612246746499999,0.0975952779282,0.036248725863699996,0.134345562861,19302.256344079968
612_fri_c1_1000_5,mrgp,3.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.013338999831,0.0891297069028,0.0298951036733,0.135773660455,19021.475889205933
612_fri_c1_1000_5,mrgp,4.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.016685813775500002,0.10089918133199999,0.024038059214,0.119000872143,19403.184077262882
612_fri_c1_1000_5,mrgp,6.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.0166800664629,0.102148254718,0.0216946675278,0.11485140320800001,19263.780669689182
612_fri_c1_1000_5,mrgp,7.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.0155925747561,0.0972750311586,0.172095406102,0.186112202921,19268.13904619217
